sku,category,price
sku73600,Showers,"$4,300.97"
sku73601,Showers,$712.69
sku73602,Toilets,$510.10
sku73603,Faucets,"$2,129.74"
sku73604,Faucets,"$3,349.07"
sku73605,Faucets,"$3,270.40"
sku73606,Faucets,$886.09
sku73607,Showers,"$1,122.69"
sku73608,Misc,"$4,228.04"
sku73609,Faucets,"$1,261.58"
sku73610,Faucets,"$1,854.15"
sku73611,Misc,"$4,335.98"
sku73612,Faucets,$104.57
sku73613,Misc,"$2,784.67"
sku73614,Faucets,"$3,505.56"
sku73615,Showers,"$1,387.36"
sku73616,Toilets,"$2,050.15"
sku73617,Misc,"$4,673.26"
sku73618,Showers,"$1,226.96"
sku73619,Toilets,"$4,575.39"
sku73620,Showers,"$2,884.28"
sku73621,Faucets,"$2,487.97"
sku73622,Misc,"$1,898.36"
sku73623,Faucets,"$4,284.02"
sku73624,Showers,"$1,950.23"
sku73625,Misc,"$2,217.21"
sku73626,Faucets,"$1,800.23"
sku73627,Showers,"$1,584.70"
sku73628,Misc,"$3,408.65"
sku73629,Faucets,"$1,414.65"
sku73630,Misc,"$1,398.41"
sku73631,Misc,"$2,883.81"
sku73632,Faucets,"$2,411.83"
sku73633,Toilets,"$3,090.27"
sku73634,Faucets,"$2,671.78"
sku73635,Showers,"$2,100.79"
sku73636,Faucets,$993.24
sku73637,Showers,$865.86
sku73638,Faucets,"$2,562.17"
sku73639,Showers,"$3,737.84"
sku73640,Showers,$168.49
sku73641,Misc,"$1,414.65"
sku73642,Toilets,"$4,926.82"
sku73643,Showers,"$4,783.67"
sku73644,Showers,"$2,815.90"
sku73645,Faucets,"$1,268.77"
sku73646,Misc,"$4,473.26"
sku73647,Faucets,"$4,645.18"
sku73648,Faucets,"$1,418.78"
sku73649,Toilets,"$2,271.96"
sku73650,Misc,"$3,904.51"
sku73651,Faucets,"$4,766.94"
sku73652,Misc,"$1,292.58"
sku73653,Showers,$543.31
sku73654,Showers,"$3,058.30"
sku73655,Faucets,"$4,442.87"
sku73656,Toilets,$450.56
sku73657,Faucets,"$1,429.20"
sku73658,Faucets,$904.56
sku73659,Misc,$421.06
sku73660,Faucets,"$3,327.06"
sku73661,Toilets,$381.97
sku73662,Showers,"$3,136.91"
sku73663,Toilets,"$3,135.53"
sku73664,Toilets,$683.77
sku73665,Misc,"$1,090.45"
sku73666,Toilets,$688.82
sku73667,Faucets,"$1,422.87"
sku73668,Misc,"$4,419.26"
sku73669,Toilets,"$1,688.67"
sku73670,Toilets,"$3,300.07"
sku73671,Misc,$483.37
sku73672,Toilets,"$1,717.06"
sku73673,Showers,"$3,817.16"
sku73674,Showers,"$1,556.29"
sku73675,Misc,$723.19
sku73676,Misc,"$3,377.92"
sku73677,Misc,"$2,857.81"
sku73678,Misc,$132.34
sku73679,Showers,"$4,775.25"
sku73680,Showers,"$1,767.79"
sku73681,Faucets,"$3,379.87"
sku73682,Toilets,"$2,167.05"
sku73683,Toilets,"$1,345.25"
sku73684,Showers,"$2,913.34"
sku73685,Faucets,"$3,242.65"
sku73686,Misc,$31.95
sku73687,Toilets,"$4,304.46"
sku73688,Toilets,"$1,448.65"
sku73689,Faucets,$308.38
sku73690,Faucets,"$4,219.06"
sku73691,Misc,"$4,720.82"
sku73692,Misc,$470.67
sku73693,Faucets,"$2,997.99"
sku73694,Showers,"$4,177.21"
sku73695,Misc,"$2,324.44"
sku73696,Faucets,"$1,130.57"
sku73697,Toilets,"$3,057.76"
sku73698,Toilets,$988.96
sku73699,Showers,"$4,138.30"
sku73700,Toilets,"$4,657.14"
sku73701,Toilets,"$2,941.30"
sku73702,Showers,$520.00
sku73703,Faucets,$53.78
sku73704,Showers,"$1,092.71"
sku73705,Misc,"$4,674.42"
sku73706,Showers,"$2,300.30"
sku73707,Showers,"$2,098.62"
sku73708,Showers,"$4,290.90"
sku73709,Faucets,$75.55
sku73710,Faucets,"$4,443.72"
sku73711,Toilets,"$1,809.52"
sku73712,Showers,$353.12
sku73713,Showers,$149.29
sku73714,Faucets,"$1,382.34"
sku73715,Toilets,$578.99
sku73716,Toilets,"$4,228.96"
sku73717,Toilets,$505.60
sku73718,Misc,$705.66
sku73719,Showers,"$2,967.90"
sku73720,Showers,"$2,967.55"
sku73721,Faucets,"$1,438.42"
sku73722,Misc,"$4,888.94"
sku73723,Showers,"$3,840.26"
sku73724,Faucets,"$4,229.31"
sku73725,Toilets,"$4,763.99"
sku73726,Showers,"$4,709.47"
sku73727,Misc,"$2,221.71"
sku73728,Misc,"$4,446.27"
sku73729,Misc,"$3,212.79"
sku73730,Toilets,"$1,147.14"
sku73731,Faucets,"$4,246.67"
sku73732,Faucets,"$4,685.66"
sku73733,Showers,"$3,443.55"
sku73734,Faucets,"$3,362.56"
sku73735,Faucets,"$1,091.22"
sku73736,Misc,"$1,921.53"
sku73737,Showers,"$4,142.59"
sku73738,Showers,"$1,704.24"
sku73739,Faucets,"$3,265.24"
sku73740,Toilets,"$3,263.70"
sku73741,Misc,"$2,200.63"
sku73742,Toilets,"$2,746.96"
sku73743,Faucets,"$4,887.63"
sku73744,Misc,"$2,632.96"
sku73745,Faucets,"$2,916.19"
sku73746,Faucets,"$1,385.97"
sku73747,Toilets,"$4,189.05"
sku73748,Showers,"$2,271.79"
sku73749,Showers,"$2,800.12"
sku73750,Showers,"$3,665.01"
sku73751,Misc,"$1,356.00"
sku73752,Toilets,$172.37
sku73753,Misc,"$3,055.94"
sku73754,Toilets,"$2,980.66"
sku73755,Misc,"$2,509.77"
sku73756,Misc,"$4,788.36"
sku73757,Showers,"$2,313.40"
sku73758,Showers,"$4,730.64"
sku73759,Misc,"$2,934.03"
sku73760,Faucets,$535.59
sku73761,Showers,"$4,347.40"
sku73762,Showers,"$2,270.21"
sku73763,Faucets,"$4,925.07"
sku73764,Faucets,$544.86
sku73765,Toilets,"$1,120.71"
sku73766,Showers,$692.52
sku73767,Faucets,$494.37
sku73768,Toilets,"$2,660.92"
sku73769,Toilets,"$3,332.98"
sku73770,Toilets,"$3,897.01"
sku73771,Misc,"$4,987.02"
sku73772,Showers,"$4,296.31"
sku73773,Toilets,"$4,824.44"
sku73774,Toilets,"$2,274.18"
sku73775,Toilets,"$2,050.27"
sku73776,Showers,"$2,496.39"
sku73777,Toilets,"$1,542.51"
sku73778,Misc,"$3,666.90"
sku73779,Showers,"$2,961.91"
sku73780,Misc,"$2,427.42"
sku73781,Showers,"$4,093.98"
sku73782,Toilets,"$1,497.29"
sku73783,Toilets,$173.64
sku73784,Misc,$79.15
sku73785,Toilets,$546.05
sku73786,Toilets,"$4,413.95"
sku73787,Showers,$296.88
sku73788,Toilets,"$1,478.80"
sku73789,Toilets,"$4,853.49"
sku73790,Toilets,"$1,251.56"
sku73791,Misc,"$1,113.30"
sku73792,Misc,"$2,070.84"
sku73793,Misc,"$2,176.03"
sku73794,Toilets,$228.32
sku73795,Showers,"$2,657.53"
sku73796,Misc,$320.55
sku73797,Misc,"$4,950.88"
sku73798,Toilets,"$3,632.36"
sku73799,Misc,$79.46
sku73800,Toilets,"$3,535.55"
sku73801,Showers,$906.69
sku73802,Showers,"$1,589.97"
sku73803,Showers,"$3,731.44"
sku73804,Toilets,"$3,234.24"
sku73805,Faucets,"$2,323.36"
sku73806,Showers,$559.87
sku73807,Showers,"$2,378.87"
sku73808,Misc,"$4,855.47"
sku73809,Misc,"$4,345.91"
sku73810,Toilets,"$4,033.03"
sku73811,Showers,"$1,792.20"
sku73812,Toilets,$742.54
sku73813,Misc,"$4,714.96"
sku73814,Misc,"$4,969.82"
sku73815,Toilets,"$1,512.30"
sku73816,Faucets,$264.12
sku73817,Faucets,"$4,597.12"
sku73818,Showers,"$3,778.69"
sku73819,Toilets,"$2,835.22"
sku73820,Showers,"$3,362.72"
sku73821,Showers,"$4,770.94"
sku73822,Faucets,"$1,692.02"
sku73823,Misc,"$3,572.46"
sku73824,Toilets,"$3,161.07"
sku73825,Showers,"$3,914.44"
sku73826,Toilets,"$3,591.62"
sku73827,Faucets,"$2,589.50"
sku73828,Misc,"$3,822.19"
sku73829,Faucets,"$1,593.71"
sku73830,Misc,$982.35
sku73831,Faucets,"$3,641.90"
sku73832,Showers,"$3,387.75"
sku73833,Faucets,"$4,185.01"
sku73834,Misc,$394.74
sku73835,Showers,"$4,515.10"
sku73836,Showers,"$4,168.05"
sku73837,Faucets,"$3,575.18"
sku73838,Faucets,"$1,340.36"
sku73839,Faucets,$438.68
sku73840,Showers,"$4,981.60"
sku73841,Faucets,"$2,701.87"
sku73842,Faucets,"$1,950.32"
sku73843,Faucets,"$3,960.74"
sku73844,Faucets,"$3,927.31"
sku73845,Faucets,"$3,565.73"
sku73846,Misc,"$4,231.65"
sku73847,Misc,$593.90
sku73848,Toilets,"$3,251.58"
sku73849,Faucets,"$3,987.35"
sku73850,Faucets,"$1,439.35"
sku73851,Misc,"$2,587.86"
sku73852,Toilets,"$2,994.85"
sku73853,Misc,"$4,876.11"
sku73854,Misc,"$3,719.85"
sku73855,Showers,$624.55
sku73856,Toilets,"$2,832.06"
sku73857,Misc,"$4,507.80"
sku73858,Misc,$60.10
sku73859,Toilets,"$4,084.51"
sku73860,Faucets,"$4,914.22"
sku73861,Misc,"$1,818.84"
sku73862,Faucets,"$3,288.18"
sku73863,Toilets,"$3,597.99"
sku73864,Misc,"$4,680.89"
sku73865,Misc,$36.02
sku73866,Misc,$351.16
sku73867,Faucets,"$4,025.91"
sku73868,Showers,"$2,721.77"
sku73869,Showers,"$3,696.57"
sku73870,Faucets,$431.65
sku73871,Showers,"$1,258.33"
sku73872,Misc,"$1,118.02"
sku73873,Showers,"$3,378.29"
sku73874,Misc,"$2,098.07"
sku73875,Showers,"$4,561.33"
sku73876,Showers,"$2,577.42"
sku73877,Faucets,$791.78
sku73878,Toilets,"$2,904.71"
sku73879,Misc,"$1,872.14"
sku73880,Toilets,$622.37
sku73881,Toilets,"$4,861.84"
sku73882,Misc,"$2,790.52"
sku73883,Misc,$259.05
sku73884,Misc,"$4,004.89"
sku73885,Misc,"$2,810.93"
sku73886,Toilets,"$3,712.86"
sku73887,Showers,"$3,413.84"
sku73888,Faucets,"$4,978.03"
sku73889,Showers,"$3,844.25"
sku73890,Showers,"$4,944.71"
sku73891,Toilets,$850.76
sku73892,Showers,"$2,776.01"
sku73893,Faucets,"$4,530.52"
sku73894,Faucets,"$3,384.30"
sku73895,Toilets,"$3,194.41"
sku73896,Faucets,"$1,025.58"
sku73897,Faucets,"$3,591.19"
sku73898,Toilets,$174.02
sku73899,Misc,"$2,612.73"
sku73900,Toilets,"$1,422.60"
sku73901,Toilets,"$2,685.82"
sku73902,Toilets,"$3,216.72"
sku73903,Misc,"$3,569.05"
sku73904,Faucets,"$4,752.21"
sku73905,Faucets,$403.03
sku73906,Misc,"$1,902.60"
sku73907,Misc,"$4,713.26"
sku73908,Misc,"$3,099.77"
sku73909,Toilets,$729.46
sku73910,Showers,"$3,401.19"
sku73911,Toilets,"$3,037.60"
sku73912,Faucets,"$4,082.00"
sku73913,Misc,"$3,977.04"
sku73914,Misc,$858.00
sku73915,Showers,"$4,256.92"
sku73916,Faucets,"$1,624.06"
sku73917,Showers,"$2,039.65"
sku73918,Toilets,"$2,824.95"
sku73919,Faucets,"$4,785.64"
sku73920,Showers,"$1,003.71"
sku73921,Faucets,"$4,991.79"
sku73922,Toilets,"$3,228.38"
sku73923,Toilets,"$1,131.07"
sku73924,Faucets,"$4,734.21"
sku73925,Faucets,$681.88
sku73926,Faucets,"$3,701.66"
sku73927,Toilets,"$3,192.08"
sku73928,Faucets,"$2,557.49"
sku73929,Faucets,"$3,995.00"
sku73930,Showers,"$4,313.34"
sku73931,Toilets,"$4,587.30"
sku73932,Misc,$324.71
sku73933,Misc,$485.75
sku73934,Showers,"$2,432.12"
sku73935,Showers,"$2,017.89"
sku73936,Showers,"$4,056.23"
sku73937,Faucets,"$1,603.00"
sku73938,Showers,"$2,496.76"
sku73939,Misc,"$4,652.70"
sku73940,Faucets,"$3,684.62"
sku73941,Faucets,"$1,843.18"
sku73942,Toilets,"$4,673.40"
sku73943,Misc,"$1,180.09"
sku73944,Faucets,$874.24
sku73945,Toilets,"$2,530.46"
sku73946,Toilets,"$2,110.86"
sku73947,Misc,$147.49
sku73948,Toilets,"$1,679.24"
sku73949,Showers,$75.32
sku73950,Faucets,"$4,519.04"
sku73951,Faucets,"$3,322.60"
sku73952,Toilets,"$2,273.09"
sku73953,Misc,"$2,772.55"
sku73954,Faucets,"$2,161.41"
sku73955,Showers,"$2,468.58"
sku73956,Misc,"$3,408.40"
sku73957,Misc,"$2,132.61"
sku73958,Toilets,"$2,772.23"
sku73959,Showers,"$4,436.26"
sku73960,Misc,"$1,414.19"
sku73961,Faucets,$90.40
sku73962,Showers,"$3,924.39"
sku73963,Misc,"$1,674.92"
sku73964,Showers,$619.39
sku73965,Toilets,"$2,999.99"
sku73966,Faucets,"$1,296.08"
sku73967,Faucets,"$3,444.43"
sku73968,Showers,"$1,374.55"
sku73969,Misc,$607.35
sku73970,Misc,"$2,378.02"
sku73971,Showers,"$1,988.21"
sku73972,Misc,"$2,819.82"
sku73973,Faucets,"$2,581.71"
sku73974,Showers,"$1,651.71"
sku73975,Toilets,"$3,236.84"
sku73976,Misc,"$3,274.77"
sku73977,Toilets,"$1,054.95"
sku73978,Faucets,"$2,783.55"
sku73979,Faucets,"$1,911.50"
sku73980,Faucets,$497.80
sku73981,Faucets,"$4,661.00"
sku73982,Showers,$790.10
sku73983,Showers,"$1,502.30"
sku73984,Showers,"$4,334.86"
sku73985,Showers,"$4,333.34"
sku73986,Showers,"$2,073.31"
sku73987,Misc,"$3,871.47"
sku73988,Faucets,"$3,975.63"
sku73989,Toilets,"$2,427.19"
sku73990,Toilets,"$1,257.28"
sku73991,Misc,$868.57
sku73992,Faucets,$936.90
sku73993,Misc,"$4,356.71"
sku73994,Showers,"$4,424.83"
sku73995,Misc,$624.40
sku73996,Showers,"$4,103.50"
sku73997,Toilets,"$3,058.42"
sku73998,Toilets,"$3,887.48"
sku73999,Faucets,"$1,830.74"
sku74000,Misc,"$2,162.68"
sku74001,Misc,"$3,453.81"
sku74002,Toilets,"$3,553.53"
sku74003,Showers,"$2,077.82"
sku74004,Showers,"$4,516.25"
sku74005,Misc,"$4,091.41"
sku74006,Misc,"$2,430.07"
sku74007,Faucets,"$4,583.26"
sku74008,Faucets,"$4,156.74"
sku74009,Showers,"$2,041.49"
sku74010,Showers,"$3,806.86"
sku74011,Showers,"$3,412.27"
sku74012,Misc,"$3,212.88"
sku74013,Showers,$722.05
sku74014,Faucets,"$4,955.27"
sku74015,Faucets,$792.50
sku74016,Showers,$38.86
sku74017,Misc,"$1,990.44"
sku74018,Faucets,"$4,461.99"
sku74019,Misc,"$3,716.81"
sku74020,Faucets,"$3,356.80"
sku74021,Showers,$158.16
sku74022,Toilets,"$1,476.64"
sku74023,Toilets,"$1,129.44"
sku74024,Misc,"$4,519.90"
sku74025,Faucets,"$3,535.12"
sku74026,Showers,$246.87
sku74027,Faucets,"$2,636.02"
sku74028,Toilets,"$4,522.57"
sku74029,Faucets,$879.39
sku74030,Toilets,"$1,990.58"
sku74031,Showers,"$4,564.93"
sku74032,Faucets,"$4,057.89"
sku74033,Misc,"$3,467.75"
sku74034,Faucets,"$1,973.62"
sku74035,Misc,"$3,440.57"
sku74036,Misc,"$4,501.78"
sku74037,Showers,"$4,881.53"
sku74038,Showers,"$4,869.92"
sku74039,Showers,"$2,883.01"
sku74040,Misc,"$3,266.50"
sku74041,Faucets,"$4,989.24"
sku74042,Misc,"$1,236.01"
sku74043,Faucets,"$3,964.92"
sku74044,Showers,"$4,297.52"
sku74045,Toilets,"$3,713.81"
sku74046,Faucets,"$3,036.02"
sku74047,Misc,"$4,064.16"
sku74048,Misc,$650.55
sku74049,Misc,"$2,310.66"
sku74050,Misc,"$4,529.05"
sku74051,Toilets,"$2,076.88"
sku74052,Faucets,$55.09
sku74053,Toilets,"$1,720.53"
sku74054,Faucets,"$1,230.79"
sku74055,Showers,"$1,460.36"
sku74056,Showers,"$2,203.97"
sku74057,Faucets,"$2,231.48"
sku74058,Toilets,"$1,767.38"
sku74059,Showers,"$4,372.99"
sku74060,Misc,"$2,443.23"
sku74061,Faucets,"$2,044.66"
sku74062,Faucets,"$2,598.81"
sku74063,Toilets,"$3,357.71"
sku74064,Toilets,$236.90
sku74065,Faucets,"$4,671.87"
sku74066,Toilets,"$3,593.99"
sku74067,Toilets,$951.39
sku74068,Toilets,$247.02
sku74069,Showers,"$3,544.64"
sku74070,Faucets,"$3,594.22"
sku74071,Misc,"$2,868.39"
sku74072,Toilets,"$1,248.75"
sku74073,Showers,"$4,752.39"
sku74074,Toilets,"$4,386.27"
sku74075,Showers,"$4,182.16"
sku74076,Showers,"$3,755.80"
sku74077,Misc,"$1,180.11"
sku74078,Faucets,"$2,657.80"
sku74079,Showers,"$1,491.63"
sku74080,Misc,"$3,164.31"
sku74081,Faucets,"$1,265.63"
sku74082,Toilets,"$3,773.15"
sku74083,Misc,"$2,275.77"
sku74084,Toilets,"$4,132.97"
sku74085,Showers,"$3,529.76"
sku74086,Misc,"$1,752.48"
sku74087,Showers,$593.18
sku74088,Misc,$323.41
sku74089,Faucets,$488.20
sku74090,Showers,"$4,884.19"
sku74091,Toilets,$268.03
sku74092,Misc,"$3,015.00"
sku74093,Misc,"$3,983.17"
sku74094,Faucets,"$3,887.90"
sku74095,Toilets,"$2,407.17"
sku74096,Toilets,"$1,841.63"
sku74097,Showers,"$3,967.34"
sku74098,Showers,$7.45
sku74099,Toilets,"$4,917.86"
sku74100,Showers,"$3,255.42"
sku74101,Showers,$504.50
sku74102,Misc,"$3,776.47"
sku74103,Showers,"$3,819.96"
sku74104,Toilets,$818.65
sku74105,Faucets,"$2,231.05"
sku74106,Misc,"$1,597.25"
sku74107,Showers,"$4,074.96"
sku74108,Showers,"$1,411.13"
sku74109,Showers,"$1,028.30"
sku74110,Toilets,"$3,711.92"
sku74111,Misc,"$2,960.92"
sku74112,Showers,"$4,962.99"
sku74113,Misc,"$3,044.55"
sku74114,Toilets,"$4,096.39"
sku74115,Showers,$216.90
sku74116,Toilets,"$4,821.51"
sku74117,Showers,"$4,318.67"
sku74118,Faucets,$361.68
sku74119,Misc,"$3,230.35"
sku74120,Faucets,"$1,231.11"
sku74121,Misc,"$4,585.37"
sku74122,Toilets,"$1,173.53"
sku74123,Misc,"$2,841.87"
sku74124,Toilets,"$3,304.68"
sku74125,Misc,"$3,952.13"
sku74126,Toilets,"$1,451.93"
sku74127,Misc,"$1,724.38"
sku74128,Misc,"$3,920.66"
sku74129,Misc,"$2,661.62"
sku74130,Faucets,$967.43
sku74131,Misc,$572.82
sku74132,Showers,"$4,594.25"
sku74133,Toilets,"$1,369.15"
sku74134,Showers,"$2,717.71"
sku74135,Toilets,"$3,622.05"
sku74136,Misc,"$4,748.03"
sku74137,Showers,$377.03
sku74138,Toilets,$503.74
sku74139,Toilets,"$3,885.61"
sku74140,Faucets,"$3,743.46"
sku74141,Faucets,"$4,138.04"
sku74142,Toilets,"$1,148.84"
sku74143,Misc,$628.44
sku74144,Faucets,"$3,593.83"
sku74145,Toilets,"$3,617.70"
sku74146,Faucets,$915.28
sku74147,Faucets,"$3,205.38"
sku74148,Misc,$719.73
sku74149,Showers,"$2,004.57"
sku74150,Misc,"$4,314.27"
sku74151,Misc,"$1,483.99"
sku74152,Misc,"$4,335.50"
sku74153,Toilets,"$1,742.10"
sku74154,Faucets,"$2,971.28"
sku74155,Toilets,$446.71
sku74156,Showers,"$2,654.58"
sku74157,Faucets,"$3,498.17"
sku74158,Misc,"$3,663.64"
sku74159,Toilets,"$2,958.25"
sku74160,Misc,"$3,012.58"
sku74161,Toilets,"$2,725.89"
sku74162,Faucets,$342.41
sku74163,Toilets,$487.11
sku74164,Toilets,"$3,119.31"
sku74165,Showers,$375.35
sku74166,Misc,$349.26
sku74167,Misc,"$4,978.58"
sku74168,Showers,"$1,271.41"
sku74169,Faucets,"$3,032.49"
sku74170,Misc,"$3,818.83"
sku74171,Showers,"$1,615.04"
sku74172,Showers,"$3,370.02"
sku74173,Showers,"$1,890.56"
sku74174,Toilets,"$2,389.42"
sku74175,Faucets,"$3,095.55"
sku74176,Showers,"$3,904.20"
sku74177,Faucets,"$3,894.22"
sku74178,Faucets,"$2,611.00"
sku74179,Misc,$14.04
sku74180,Toilets,"$4,429.44"
sku74181,Toilets,"$1,452.16"
sku74182,Showers,"$4,694.55"
sku74183,Misc,"$3,266.82"
sku74184,Toilets,"$3,197.01"
sku74185,Showers,"$1,692.56"
sku74186,Misc,"$4,536.70"
sku74187,Toilets,"$4,658.68"
sku74188,Faucets,$262.03
sku74189,Faucets,$848.15
sku74190,Misc,"$3,362.49"
sku74191,Faucets,"$3,882.66"
sku74192,Toilets,"$3,727.84"
sku74193,Faucets,"$2,182.28"
sku74194,Faucets,"$2,548.44"
sku74195,Toilets,$482.19
sku74196,Faucets,"$3,476.56"
sku74197,Misc,$880.54
sku74198,Toilets,"$1,096.44"
sku74199,Misc,$278.74
sku74200,Toilets,$309.82
sku74201,Toilets,"$2,685.64"
sku74202,Faucets,$76.21
sku74203,Faucets,"$3,955.89"
sku74204,Misc,"$1,611.01"
sku74205,Misc,"$3,525.65"
sku74206,Showers,"$3,866.17"
sku74207,Misc,"$2,025.57"
sku74208,Misc,"$1,177.68"
sku74209,Showers,"$1,286.47"
sku74210,Toilets,"$2,664.06"
sku74211,Faucets,"$2,795.82"
sku74212,Misc,$710.20
sku74213,Showers,"$3,313.19"
sku74214,Toilets,$674.00
sku74215,Misc,"$3,612.67"
sku74216,Faucets,"$4,422.11"
sku74217,Toilets,"$2,731.25"
sku74218,Showers,$617.34
sku74219,Faucets,"$1,622.79"
sku74220,Faucets,$54.80
sku74221,Misc,"$1,854.64"
sku74222,Toilets,$956.26
sku74223,Misc,"$1,800.44"
sku74224,Toilets,"$4,531.92"
sku74225,Toilets,"$2,990.35"
sku74226,Faucets,$242.42
sku74227,Showers,"$2,905.10"
sku74228,Faucets,"$3,077.93"
sku74229,Showers,"$2,679.56"
sku74230,Misc,"$2,691.82"
sku74231,Showers,$801.38
sku74232,Faucets,$850.56
sku74233,Showers,"$1,492.76"
sku74234,Faucets,$231.98
sku74235,Misc,"$4,471.84"
sku74236,Toilets,"$1,763.11"
sku74237,Toilets,"$2,592.25"
sku74238,Misc,"$2,874.75"
sku74239,Faucets,$960.19
sku74240,Toilets,"$1,636.95"
sku74241,Faucets,"$4,810.84"
sku74242,Toilets,"$1,557.91"
sku74243,Showers,$319.58
sku74244,Faucets,"$3,768.39"
sku74245,Misc,"$1,447.61"
sku74246,Faucets,"$2,873.08"
sku74247,Faucets,$561.96
sku74248,Toilets,"$3,989.35"
sku74249,Showers,"$3,819.45"
sku74250,Toilets,"$4,350.29"
sku74251,Toilets,$640.95
sku74252,Toilets,"$3,148.69"
sku74253,Misc,$48.14
sku74254,Faucets,"$3,535.00"
sku74255,Toilets,"$2,194.50"
sku74256,Faucets,$338.57
sku74257,Showers,"$1,210.35"
sku74258,Showers,$676.03
sku74259,Misc,"$4,698.13"
sku74260,Faucets,"$1,741.22"
sku74261,Faucets,$273.42
sku74262,Toilets,"$2,681.56"
sku74263,Showers,"$3,138.60"
sku74264,Toilets,$721.71
sku74265,Misc,"$3,301.43"
sku74266,Toilets,$815.40
sku74267,Faucets,"$4,593.03"
sku74268,Misc,"$3,994.13"
sku74269,Showers,"$3,976.33"
sku74270,Toilets,"$4,175.58"
sku74271,Faucets,"$3,306.46"
sku74272,Toilets,$209.60
sku74273,Faucets,"$4,475.71"
sku74274,Showers,$124.77
sku74275,Showers,"$1,072.48"
sku74276,Showers,"$4,894.42"
sku74277,Faucets,"$2,308.34"
sku74278,Toilets,"$3,155.69"
sku74279,Faucets,"$3,485.36"
sku74280,Misc,"$2,169.77"
sku74281,Faucets,"$3,409.44"
sku74282,Showers,"$4,112.66"
sku74283,Faucets,"$2,282.84"
sku74284,Faucets,"$3,447.55"
sku74285,Showers,"$2,128.95"
sku74286,Toilets,"$1,547.56"
sku74287,Showers,"$3,325.74"
sku74288,Showers,"$3,952.56"
sku74289,Showers,"$2,338.06"
sku74290,Misc,"$1,886.09"
sku74291,Toilets,"$4,652.15"
sku74292,Toilets,"$1,914.20"
sku74293,Misc,$998.81
sku74294,Showers,"$3,338.33"
sku74295,Faucets,"$1,821.50"
sku74296,Showers,"$2,000.94"
sku74297,Showers,"$2,955.95"
sku74298,Misc,"$1,781.38"
sku74299,Showers,"$3,865.23"
sku74300,Misc,"$1,376.93"
sku74301,Showers,"$1,253.96"
sku74302,Misc,$367.84
sku74303,Misc,$442.92
sku74304,Showers,"$3,048.41"
sku74305,Showers,"$1,816.80"
sku74306,Faucets,"$2,613.31"
sku74307,Showers,"$4,845.37"
sku74308,Showers,$244.75
sku74309,Toilets,"$2,140.80"
sku74310,Toilets,"$1,857.66"
sku74311,Faucets,"$2,537.87"
sku74312,Toilets,"$3,601.59"
sku74313,Toilets,$403.57
sku74314,Faucets,"$1,819.98"
sku74315,Misc,"$3,321.59"
sku74316,Showers,"$3,223.24"
sku74317,Toilets,"$3,579.53"
sku74318,Showers,$166.15
sku74319,Toilets,$323.67
sku74320,Faucets,"$2,900.43"
sku74321,Faucets,"$3,353.21"
sku74322,Showers,$769.96
sku74323,Toilets,"$1,745.31"
sku74324,Faucets,"$2,733.04"
sku74325,Showers,"$3,577.24"
sku74326,Faucets,"$1,899.07"
sku74327,Faucets,"$3,207.47"
sku74328,Toilets,"$3,042.36"
sku74329,Toilets,"$4,062.02"
sku74330,Showers,"$1,333.20"
sku74331,Showers,"$1,927.93"
sku74332,Faucets,"$3,780.85"
sku74333,Faucets,"$2,612.11"
sku74334,Showers,"$3,631.60"
sku74335,Toilets,"$3,526.31"
sku74336,Faucets,"$3,440.47"
sku74337,Faucets,"$1,181.82"
sku74338,Toilets,"$2,178.83"
sku74339,Toilets,"$4,366.63"
sku74340,Faucets,"$2,895.24"
sku74341,Faucets,"$1,156.60"
sku74342,Faucets,"$3,161.84"
sku74343,Misc,"$4,651.79"
sku74344,Toilets,$483.06
sku74345,Showers,"$4,764.88"
sku74346,Faucets,"$4,618.10"
sku74347,Misc,"$2,033.92"
sku74348,Faucets,"$1,014.01"
sku74349,Misc,"$1,083.09"
sku74350,Showers,"$2,238.45"
sku74351,Showers,"$4,750.07"
sku74352,Misc,"$2,141.84"
sku74353,Toilets,"$3,268.26"
sku74354,Misc,"$4,658.50"
sku74355,Faucets,"$4,016.55"
sku74356,Showers,"$2,876.64"
sku74357,Toilets,"$4,585.33"
sku74358,Toilets,"$4,659.04"
sku74359,Misc,"$1,896.55"
sku74360,Showers,"$1,753.35"
sku74361,Toilets,"$3,138.56"
sku74362,Misc,$987.70
sku74363,Showers,"$2,332.12"
sku74364,Misc,"$4,673.84"
sku74365,Toilets,"$4,373.77"
sku74366,Faucets,"$4,056.95"
sku74367,Misc,"$3,560.98"
sku74368,Faucets,$235.43
sku74369,Showers,"$3,175.00"
sku74370,Faucets,$964.89
sku74371,Showers,"$2,035.35"
sku74372,Showers,"$1,759.33"
sku74373,Toilets,"$2,879.69"
sku74374,Faucets,"$4,179.58"
sku74375,Showers,"$4,506.06"
sku74376,Faucets,"$3,747.09"
sku74377,Showers,"$4,498.92"
sku74378,Faucets,"$2,978.06"
sku74379,Showers,"$2,034.00"
sku74380,Faucets,$201.09
sku74381,Misc,"$1,158.58"
sku74382,Showers,$965.89
sku74383,Misc,"$3,828.90"
sku74384,Showers,$821.40
sku74385,Faucets,$641.45
sku74386,Showers,"$1,294.67"
sku74387,Showers,"$1,359.87"
sku74388,Misc,"$3,963.03"
